type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,nameOrig,nameDest,bankOrig,bankDest
PAYMENT,24604.92,79893.0,55288.08,0.0,0.0,C1982376783,M2140854652,,
PAYMENT,12506.48,21245.0,8738.52,0.0,0.0,C1653542463,M1145466577,,
PAYMENT,3358.15,1114.0,0.0,0.0,0.0,C1885426190,M1192981523,,
PAYMENT,3255.38,0.0,0.0,0.0,0.0,C2073368803,M1753048150,,
PAYMENT,24849.74,12322.0,0.0,0.0,0.0,C568183443,M968597466,,
TRANSFER,160706.22,0.0,0.0,1089830.63,1250536.85,C1033393949,C2048120368,,
PAYMENT,2492.62,30299.45,27806.82,0.0,0.0,C1716995404,M1551027409,,
PAYMENT,7786.13,15601.0,7814.87,0.0,0.0,C606278272,M1504435520,,
PAYMENT,16305.69,26964.0,10658.31,0.0,0.0,C1157777826,M1594025267,,
PAYMENT,21103.54,49256.0,28152.46,0.0,0.0,C1616066941,M2085806521,,
PAYMENT,11177.42,10006.0,0.0,0.0,0.0,C833019892,M1753035164,,
PAYMENT,18250.34,418.0,0.0,0.0,0.0,C1841461364,M961785858,,
TRANSFER,305182.91,1200.0,0.0,6301.24,311484.15,C482773017,C1529161553,,
TRANSFER,382960.64,382960.64,0.0,0.0,0.0,C881672878,C5616107,,
PAYMENT,573.65,206752.83,206179.17,0.0,0.0,C443082867,M51009874,,
TRANSFER,5063668.76,0.0,0.0,9691919.99,14755588.75,C993092743,C206411194,,
PAYMENT,19605.99,22330.0,2724.01,0.0,0.0,C457169481,M1698079841,,
TRANSFER,133812.22,57.0,0.0,1839665.28,1973477.5,C1121508586,C678059044,,
PAYMENT,1991.94,15551.0,13559.06,0.0,0.0,C1561271501,M811976474,,
TRANSFER,680518.92,0.0,0.0,3463871.28,4144390.2,C2127962781,C2086425573,,
PAYMENT,1276.28,107451.0,106174.72,0.0,0.0,C1480113014,M1509268021,,
PAYMENT,14343.85,31350.0,17006.15,0.0,0.0,C917664168,M1865943360,,
PAYMENT,18569.22,5284.0,0.0,0.0,0.0,C36731200,M1082556456,,
PAYMENT,6985.12,1870.0,0.0,0.0,0.0,C1634351331,M1004136408,,
PAYMENT,13294.67,20180.0,6885.33,0.0,0.0,C129114819,M407725539,,
PAYMENT,20185.41,0.0,0.0,0.0,0.0,C688597934,M1458230273,,
PAYMENT,55878.87,85028.88,29150.01,0.0,0.0,C643003282,M978214864,,
PAYMENT,2907.6,501187.46,498279.86,0.0,0.0,C1686022765,M623258860,,
PAYMENT,6466.02,381541.51,375075.49,0.0,0.0,C2055027296,M1540901059,,
TRANSFER,4625864.14,0.0,0.0,4645964.38,9271828.52,C187616632,C1655798354,,
PAYMENT,1727.51,10233.0,8505.49,0.0,0.0,C253851978,M1658160986,,
PAYMENT,4725.1,0.0,0.0,0.0,0.0,C684794578,M677426092,,
PAYMENT,1586.22,11629.0,10042.78,0.0,0.0,C895942533,M1485855282,,
PAYMENT,19939.24,30249.0,10309.76,0.0,0.0,C112714535,M1086389586,,
DEBIT,4510.17,15112.0,10601.83,92248.46,96758.64,C496656992,C1100228166,,
PAYMENT,23361.14,122612.54,99251.39,0.0,0.0,C178445792,M1111332592,,
TRANSFER,961606.27,8206.0,0.0,0.0,961606.27,C225770734,C1942447050,,
PAYMENT,643.6,350.0,0.0,0.0,0.0,C1571883392,M502915177,,
PAYMENT,21718.49,0.0,0.0,0.0,0.0,C1787574962,M1354193138,,
PAYMENT,3831.85,31444.0,27612.15,0.0,0.0,C697538939,M1529699367,,
PAYMENT,15708.48,198654.15,182945.67,0.0,0.0,C2013616465,M1457298256,,
TRANSFER,893117.47,69190.0,0.0,0.0,893117.47,C1384180986,C2034442325,,
PAYMENT,1178.59,9777.0,8598.41,0.0,0.0,C677052174,M1194809350,,
PAYMENT,48623.58,5791.0,0.0,0.0,0.0,C694248345,M1583317050,,
TRANSFER,43172.57,0.0,0.0,599341.73,642514.3,C389508959,C274406869,,
TRANSFER,822174.38,20386.0,0.0,4120206.7,4942381.09,C1911897212,C1434344015,,
TRANSFER,231548.73,0.0,0.0,673777.94,905326.67,C1179715387,C1877485591,,
TRANSFER,3976729.2,0.0,0.0,20174607.69,24151336.88,C1868739755,C271769990,,
TRANSFER,1620064.26,347298.59,0.0,3430012.12,5050076.38,C967854429,C288695918,,
PAYMENT,24090.84,0.0,0.0,0.0,0.0,C1618638407,M40965600,,
PAYMENT,2990.22,57502.02,54511.8,0.0,0.0,C1747323604,M1207075880,,
PAYMENT,3888.0,0.0,0.0,0.0,0.0,C702537357,M1041084467,,
PAYMENT,3265.35,1134.0,0.0,0.0,0.0,C850126846,M950417697,,
PAYMENT,3542.92,0.0,0.0,0.0,0.0,C2105984536,M288320149,,
PAYMENT,3411.78,43328.87,39917.09,0.0,0.0,C1748707845,M1720998611,,
PAYMENT,15822.68,0.0,0.0,0.0,0.0,C1977739152,M120125887,,
PAYMENT,18597.54,35276.0,16678.46,0.0,0.0,C2006463034,M1432017898,,
PAYMENT,2791.94,302388.67,299596.73,0.0,0.0,C1978591254,M309341975,,
TRANSFER,64439.72,0.0,0.0,785277.15,849716.87,C2052018297,C1090523746,,
PAYMENT,5400.61,3247.44,0.0,0.0,0.0,C83590007,M1565823212,,
PAYMENT,10558.6,105101.32,94542.71,0.0,0.0,C683657891,M1593398860,,
TRANSFER,216328.32,30349.0,0.0,169341.28,385669.6,C450706583,C188055798,,
TRANSFER,133452.1,0.0,0.0,2038443.25,2171895.35,C1826942546,C1156381865,,
PAYMENT,3909.99,21437.0,17527.01,0.0,0.0,C391874920,M91036106,,
PAYMENT,4992.63,1490.0,0.0,0.0,0.0,C670590049,M1522503104,,
TRANSFER,3447726.79,38444.0,0.0,79097.98,3526824.77,C144788249,C1518071663,,
TRANSFER,612159.5,0.0,0.0,2724948.53,3337108.03,C394461360,C539374507,,
PAYMENT,12544.95,31456.0,18911.05,0.0,0.0,C1588319417,M871475853,,
PAYMENT,35294.26,1150022.2,1114727.94,0.0,0.0,C1809109996,M874299194,,
PAYMENT,17248.4,51598.0,34349.6,0.0,0.0,C231073465,M1392426863,,
PAYMENT,6170.11,0.0,0.0,0.0,0.0,C796914067,M1983863019,,
PAYMENT,6463.94,0.0,0.0,0.0,0.0,C1229697930,M1173027861,,
TRANSFER,2714949.71,0.0,0.0,4064165.75,6779115.46,C539702813,C1215551400,,
DEBIT,1611.05,802.0,0.0,2232684.83,2159834.58,C696006188,C927434235,,
TRANSFER,114638.0,0.0,0.0,873630.11,1185981.37,C1703259537,C877946990,,
TRANSFER,37388.69,0.0,0.0,1204621.22,1242009.9,C1531673912,C1688930076,,
PAYMENT,9858.9,21463.0,11604.1,0.0,0.0,C1491268770,M533915337,,
PAYMENT,15176.83,23777.52,8600.69,0.0,0.0,C1474202331,M1808452445,,
PAYMENT,2399.19,105792.0,103392.81,0.0,0.0,C1280997985,M315439607,,
TRANSFER,38663.34,0.0,0.0,839782.26,878445.6,C238535729,C1184319703,,
PAYMENT,1915.94,182030.14,180114.2,0.0,0.0,C130963499,M105359158,,
PAYMENT,5884.63,0.0,0.0,0.0,0.0,C681629559,M1643230505,,
PAYMENT,2724.07,0.0,0.0,0.0,0.0,C910919074,M1336322701,,
PAYMENT,7892.84,14964.0,7071.16,0.0,0.0,C489692028,M1150701040,,
PAYMENT,4938.81,30892.0,25953.19,0.0,0.0,C1496872136,M861032165,,
PAYMENT,3494.03,165.0,0.0,0.0,0.0,C1090799746,M1946699709,,
PAYMENT,9045.35,32697.0,23651.65,0.0,0.0,C1598281526,M1242927999,,
PAYMENT,21460.53,10206.0,0.0,0.0,0.0,C1785980017,M443720873,,
PAYMENT,16289.46,434164.24,417874.78,0.0,0.0,C1358674790,M1426841054,,
PAYMENT,558.88,31317.0,30758.12,0.0,0.0,C1203990660,M1593356260,,
PAYMENT,7275.1,0.0,0.0,0.0,0.0,C1768683747,M1956267680,,
PAYMENT,9224.98,1088.0,0.0,0.0,0.0,C1498804858,M1049796654,,
PAYMENT,1837.77,24870.0,23032.23,0.0,0.0,C424582512,M412029750,,
PAYMENT,13714.2,0.0,0.0,0.0,0.0,C1302548766,M2006647888,,
PAYMENT,6853.55,0.0,0.0,0.0,0.0,C92194392,M442604824,,
PAYMENT,10651.18,102082.0,91430.82,0.0,0.0,C1598331276,M319612601,,
PAYMENT,33233.55,146899.0,113665.45,0.0,0.0,C1796510842,M1202260629,,
PAYMENT,78646.59,20883.0,0.0,0.0,0.0,C1213515101,M1887357312,,
TRANSFER,1344612.83,448.0,0.0,965696.29,2310309.11,C1381306523,C1569326900,,
PAYMENT,5318.72,272007.0,266688.29,0.0,0.0,C1736073793,M1890601585,,
PAYMENT,8045.68,0.0,0.0,0.0,0.0,C1975818918,M81053593,,
PAYMENT,9096.36,133108.94,124012.58,0.0,0.0,C1451184756,M1289038777,,
TRANSFER,268446.98,23591.0,0.0,754953.87,1023400.85,C255231335,C1096182605,,
TRANSFER,308359.01,0.0,0.0,309451.93,617810.95,C1239349923,C1710995814,,
PAYMENT,19167.98,57773.34,38605.36,0.0,0.0,C507674241,M1465225695,,
PAYMENT,4912.86,0.0,0.0,0.0,0.0,C311500938,M58040950,,
PAYMENT,1521.04,0.0,0.0,0.0,0.0,C1348104945,M1325024322,,
PAYMENT,3618.04,20199.0,16580.96,0.0,0.0,C225557707,M1738872608,,
TRANSFER,304832.21,10750.0,0.0,1519477.6,1824309.81,C1636327187,C879286386,,
TRANSFER,35529.02,0.0,0.0,2771635.05,2807164.07,C171398054,C1552097622,,
TRANSFER,230847.87,0.0,0.0,2953602.59,3184450.46,C601351278,C1765731372,,
PAYMENT,45361.54,16145.0,0.0,0.0,0.0,C1053227400,M764980622,,
PAYMENT,4957.66,0.0,0.0,0.0,0.0,C1769597289,M2015862054,,
PAYMENT,11047.52,6045.0,0.0,0.0,0.0,C1759423826,M1979054713,,
PAYMENT,41956.54,0.0,0.0,0.0,0.0,C1842957019,M1460628006,,
PAYMENT,61432.69,377220.86,315788.17,0.0,0.0,C719717845,M759355324,,
PAYMENT,6437.08,59313.0,52875.92,0.0,0.0,C1589044615,M1435552029,,
PAYMENT,30121.77,0.0,0.0,0.0,0.0,C212384867,M823498020,,
TRANSFER,81829.68,735.0,0.0,0.0,81829.68,C2080013054,C281517466,,
PAYMENT,32597.09,16317.0,0.0,0.0,0.0,C1146246429,M1633712115,,
TRANSFER,325105.24,0.0,0.0,868583.42,1193688.66,C1853236865,C1905210789,,
PAYMENT,6770.93,32844.0,26073.07,0.0,0.0,C798344192,M414304055,,
PAYMENT,33248.42,10268.0,0.0,0.0,0.0,C168961488,M1486029342,,
TRANSFER,332845.02,202867.0,0.0,132947.12,465792.15,C1761002021,C1564683205,,
PAYMENT,14845.25,19470.0,4624.75,0.0,0.0,C582509048,M2103605710,,
PAYMENT,2544.85,289.0,0.0,0.0,0.0,C1157718792,M386309745,,
PAYMENT,11901.07,77671.34,65770.27,0.0,0.0,C756850633,M1997412173,,
TRANSFER,98965.31,326311.0,227345.69,1088873.63,1187838.93,C1802626223,C214006838,,
PAYMENT,18919.39,4549.96,0.0,0.0,0.0,C1302333768,M1986993856,,
TRANSFER,658019.97,0.0,0.0,706136.42,1364156.39,C885537332,C346999578,,
PAYMENT,27027.76,0.0,0.0,0.0,0.0,C1273959554,M1151721174,,
PAYMENT,1919.28,61879.0,59959.72,0.0,0.0,C461504842,M1521101519,,
TRANSFER,83187.84,29890.58,0.0,1664162.42,1747350.26,C1081896830,C1884713588,,
PAYMENT,10101.05,318411.59,308310.53,0.0,0.0,C181131368,M1278025759,,
PAYMENT,62130.95,778.0,0.0,0.0,0.0,C1525044191,M906395572,,
PAYMENT,4992.95,330744.0,325751.05,0.0,0.0,C467055316,M206057235,,
PAYMENT,55038.94,180379.7,125340.76,0.0,0.0,C1929288402,M452183242,,
PAYMENT,5784.63,0.0,0.0,0.0,0.0,C1566060045,M1276112395,,
TRANSFER,620470.89,27352.0,0.0,1615620.47,2236091.36,C1896935148,C923097742,,
TRANSFER,482207.16,0.0,0.0,5867528.87,6349736.03,C567804650,C1905980036,,
PAYMENT,16397.87,403090.0,386692.13,0.0,0.0,C396421003,M1664813769,,
PAYMENT,13973.24,0.0,0.0,0.0,0.0,C2078079774,M714622328,,
TRANSFER,4077060.49,88.0,0.0,0.0,4077060.49,C295270672,C1564667944,,
PAYMENT,30012.06,205968.68,175956.61,0.0,0.0,C285329198,M397759107,,
TRANSFER,2843492.19,249.0,0.0,4865834.78,7709326.97,C1022833887,C451446,,
PAYMENT,2433.95,0.0,0.0,0.0,0.0,C1653231893,M1811426213,,
PAYMENT,42342.95,0.0,0.0,0.0,0.0,C1095789046,M1483861813,,
TRANSFER,71005.3,0.0,0.0,1499168.77,1570174.07,C743225137,C589591572,,
DEBIT,1460.62,148305.0,146844.38,355423.46,286409.64,C2127743263,C528907873,,
PAYMENT,2060.8,251401.74,249340.94,0.0,0.0,C1659295065,M42907705,,
TRANSFER,2707856.5,21023.0,0.0,361025.42,3068881.92,C298037831,C1849269667,,
PAYMENT,59657.01,10062.0,0.0,0.0,0.0,C937855219,M749781671,,
PAYMENT,15036.98,60576.0,45539.02,0.0,0.0,C1273647973,M1983802525,,
TRANSFER,266416.79,49484.0,0.0,0.0,266416.79,C948068908,C86914214,,
PAYMENT,24553.68,110757.0,86203.32,0.0,0.0,C568914163,M398832457,,
PAYMENT,11556.82,100544.0,88987.18,0.0,0.0,C1703329878,M716464182,,
TRANSFER,440398.75,0.0,0.0,3757271.48,4197670.23,C489046668,C1736737069,,
PAYMENT,655.98,132267.96,131611.98,0.0,0.0,C1665075443,M1819799221,,
TRANSFER,234667.36,5154.0,0.0,0.0,234667.36,C2069488567,C1786746696,,
PAYMENT,2319.91,0.0,0.0,0.0,0.0,C1721008390,M1847418828,,
PAYMENT,23428.13,0.0,0.0,0.0,0.0,C1230698120,M1329709875,,
PAYMENT,10397.87,53006.44,42608.57,0.0,0.0,C1150819117,M1349286967,,
PAYMENT,22045.32,106432.0,84386.68,0.0,0.0,C588361511,M1219134240,,
PAYMENT,5150.28,519.0,0.0,0.0,0.0,C1615685241,M796804839,,
PAYMENT,60415.21,300968.53,240553.32,0.0,0.0,C1413938920,M167299215,,
TRANSFER,371557.91,134.0,0.0,7081567.77,7453125.68,C147875547,C1966420191,,
PAYMENT,4756.26,43856.0,39099.74,0.0,0.0,C1735525324,M1427171253,,
PAYMENT,4033.48,1787.91,0.0,0.0,0.0,C856468727,M1865206072,,
PAYMENT,7689.88,94470.62,86780.74,0.0,0.0,C1192407741,M169044716,,
PAYMENT,11826.08,221467.4,209641.32,0.0,0.0,C395878715,M1451383025,,
PAYMENT,11675.92,60907.0,49231.08,0.0,0.0,C517279023,M1336954057,,
TRANSFER,12331239.09,405661.89,0.0,22463623.0,34794862.08,C270570646,C769283446,,
PAYMENT,13259.3,0.0,0.0,0.0,0.0,C564431156,M802550219,,
PAYMENT,102.98,436438.0,436335.02,0.0,0.0,C934874480,M229749496,,
PAYMENT,26532.21,0.0,0.0,0.0,0.0,C682620038,M2018787772,,
PAYMENT,5387.61,127426.0,122038.39,0.0,0.0,C2067622257,M1013822073,,
DEBIT,2910.85,0.0,0.0,260800.09,263710.94,C1076194793,C1218779811,,
PAYMENT,25772.14,5070.0,0.0,0.0,0.0,C367288909,M865878613,,
PAYMENT,11970.89,40344.0,28373.11,0.0,0.0,C1307511279,M1208313941,,
PAYMENT,16270.61,0.0,0.0,0.0,0.0,C2075068958,M213880982,,
TRANSFER,355818.69,16411.41,0.0,894097.76,1249916.45,C629700436,C618149337,,
PAYMENT,1661.12,29244.32,27583.2,0.0,0.0,C544394642,M126114844,,
TRANSFER,722763.05,0.0,0.0,3994345.66,4717108.71,C1454150294,C319442515,,
PAYMENT,7695.67,123739.0,116043.33,0.0,0.0,C1519340977,M1823197288,,
PAYMENT,1070.09,0.0,0.0,0.0,0.0,C1624991141,M183550015,,
TRANSFER,513383.69,0.0,0.0,14634484.07,15147867.76,C172693868,C529931885,,
PAYMENT,11462.27,221285.78,209823.51,0.0,0.0,C973687278,M98392098,,
DEBIT,8048.25,18343.0,10294.75,458304.75,466353.0,C1347817990,C361931733,,
TRANSFER,375007.38,0.0,0.0,2530564.83,2905572.21,C1884403467,C423976180,,
PAYMENT,15367.77,37945.0,22577.23,0.0,0.0,C125655526,M2146294923,,
PAYMENT,10457.5,1715.0,0.0,0.0,0.0,C633100320,M567655309,,
PAYMENT,6120.45,40924.0,34803.55,0.0,0.0,C1236306538,M1419317295,,
TRANSFER,683664.27,0.0,0.0,1188418.08,1872082.35,C1213856272,C1325841583,,
PAYMENT,11764.0,0.0,0.0,0.0,0.0,C563462053,M2083786305,,
TRANSFER,486115.77,0.0,0.0,598501.28,1084617.05,C1365448508,C1906596003,,
PAYMENT,16297.28,116177.0,99879.72,0.0,0.0,C231513508,M1968517482,,
PAYMENT,23706.92,51092.0,27385.08,0.0,0.0,C447662930,M1713668143,,
PAYMENT,569.54,0.0,0.0,0.0,0.0,C937671890,M415877820,,
TRANSFER,333540.72,51420.0,0.0,0.0,465752.04,C887983385,C1757253210,,
PAYMENT,4696.84,591.0,0.0,0.0,0.0,C1944607037,M1575414395,,
TRANSFER,117821.9,0.0,0.0,970672.99,1088494.89,C1719277432,C767411931,,
TRANSFER,107767.66,246058.13,138290.47,300469.36,408237.01,C748695714,C1292031503,,
TRANSFER,1026002.84,75895.0,0.0,0.0,1026002.84,C1924650796,C210454781,,
PAYMENT,13097.29,330775.0,317677.71,0.0,0.0,C767691399,M1655973802,,
PAYMENT,4109.11,13333.1,9223.99,0.0,0.0,C660057075,M1388146703,,
TRANSFER,372303.15,0.0,0.0,884244.41,151635.37,C1469015613,C1052170153,,
PAYMENT,8764.17,48527.0,39762.83,0.0,0.0,C798508492,M1379259817,,
TRANSFER,1805433.88,7683.19,0.0,3047638.78,4853072.66,C987618024,C1339745512,,
PAYMENT,26466.96,36919.28,10452.32,0.0,0.0,C886325284,M2087147658,,
PAYMENT,41066.62,252881.64,211815.02,0.0,0.0,C923655717,M2130542773,,
TRANSFER,418792.21,0.0,0.0,16744603.27,17163395.48,C776840401,C2131873210,,
PAYMENT,2405.45,548339.0,545933.55,0.0,0.0,C1332411779,M1050179912,,
PAYMENT,3439.58,53513.0,50073.42,0.0,0.0,C767644032,M236346713,,
PAYMENT,194.56,0.0,0.0,0.0,0.0,C1168183753,M1289079690,,
PAYMENT,35474.68,10183.0,0.0,0.0,0.0,C1012373822,M2001831763,,
PAYMENT,20439.95,12584.0,0.0,0.0,0.0,C734321789,M1005583272,,
PAYMENT,69055.45,79457.0,10401.55,0.0,0.0,C1396158736,M2023209770,,
TRANSFER,170516.3,364314.67,193798.37,2389036.65,2559552.94,C625192499,C1708409552,,
TRANSFER,773847.0,0.0,0.0,3069683.11,3843530.1,C31932371,C757734131,,
PAYMENT,8962.73,0.0,0.0,0.0,0.0,C1901199237,M255459640,,
PAYMENT,784.06,0.0,0.0,0.0,0.0,C22910420,M1373439562,,
TRANSFER,888510.54,0.0,0.0,3405610.03,4294120.56,C1962155506,C825203604,,
PAYMENT,4418.48,369.0,0.0,0.0,0.0,C1117425886,M1859508451,,
PAYMENT,3998.29,0.0,0.0,0.0,0.0,C276799579,M1537418893,,
PAYMENT,25757.62,84018.0,58260.38,0.0,0.0,C2140156081,M141913842,,
PAYMENT,10290.24,0.0,0.0,0.0,0.0,C586592125,M1164500090,,
PAYMENT,142.19,8077.98,7935.79,0.0,0.0,C142194839,M864515486,,
PAYMENT,38637.55,0.0,0.0,0.0,0.0,C1748372181,M797851941,,
PAYMENT,19051.11,641.25,0.0,0.0,0.0,C1685939306,M2041545996,,
PAYMENT,6300.2,408814.0,402513.8,0.0,0.0,C1565996565,M424345420,,
PAYMENT,7238.77,60982.0,53743.23,0.0,0.0,C74582384,M2031888162,,
PAYMENT,2995.23,298978.0,295982.77,0.0,0.0,C1589768346,M1442170773,,
PAYMENT,21873.62,9131.94,0.0,0.0,0.0,C365624100,M1713070104,,
TRANSFER,1630699.45,0.0,0.0,2069319.53,3700018.98,C2135579265,C1978092594,,
TRANSFER,344899.67,52224.0,0.0,0.0,344899.67,C1353433684,C1556348773,,
PAYMENT,1323.21,134991.0,133667.79,0.0,0.0,C30839481,M1578097273,,
TRANSFER,521074.2,149904.0,0.0,288470.14,809544.34,C196297168,C2068195323,,
PAYMENT,3152.91,0.0,0.0,0.0,0.0,C1942061087,M1776684289,,
TRANSFER,117010.91,0.0,0.0,354646.33,471657.24,C1943850428,C1379349361,,
DEBIT,3572.25,190925.65,187353.4,197855.57,201427.82,C1189515839,C990301475,,
PAYMENT,16105.19,179468.8,163363.6,0.0,0.0,C1534998015,M592984287,,
PAYMENT,3380.52,0.0,0.0,0.0,0.0,C1936682329,M1142336192,,
PAYMENT,3254.03,40037.0,36782.97,0.0,0.0,C2021155382,M936590559,,
PAYMENT,11504.6,0.0,0.0,0.0,0.0,C362109071,M819668134,,
PAYMENT,40165.53,0.0,0.0,0.0,0.0,C753768602,M828630758,,
PAYMENT,32571.27,0.0,0.0,0.0,0.0,C133101427,M233721636,,
PAYMENT,29718.97,0.0,0.0,0.0,0.0,C1125832483,M1965603395,,
PAYMENT,5367.01,338833.98,333466.97,0.0,0.0,C1534602764,M1420489113,,
PAYMENT,108.9,0.0,0.0,0.0,0.0,C508109708,M816081013,,
PAYMENT,5671.35,147523.0,141851.65,0.0,0.0,C903093358,M1196415190,,
PAYMENT,468.33,1907.0,1438.67,0.0,0.0,C1118915335,M1624197434,,
PAYMENT,4194.77,92346.25,88151.47,0.0,0.0,C139001660,M1360563784,,
PAYMENT,23175.74,0.0,0.0,0.0,0.0,C1979172007,M1495203983,,
PAYMENT,912.87,158724.0,157811.13,0.0,0.0,C1172792013,M1699301635,,
PAYMENT,2864.9,0.0,0.0,0.0,0.0,C1428755017,M1151587098,,
DEBIT,1519.31,23657.0,22137.69,804148.21,805667.52,C859037313,C1372159523,,
PAYMENT,1650.85,0.0,0.0,0.0,0.0,C2041814910,M1620728271,,
PAYMENT,7160.97,196434.04,189273.07,0.0,0.0,C1203140857,M910663370,,
PAYMENT,17683.48,394158.52,376475.04,0.0,0.0,C1444485158,M1712320816,,
PAYMENT,20691.33,5492.0,0.0,0.0,0.0,C1298145223,M1092006376,,
PAYMENT,9173.91,232355.44,223181.53,0.0,0.0,C1325094065,M1152385537,,
PAYMENT,10855.18,0.0,0.0,0.0,0.0,C1042789932,M1617824122,,
PAYMENT,691.16,0.0,0.0,0.0,0.0,C1029269934,M918795170,,
TRANSFER,764826.48,0.0,0.0,2295308.85,3060135.32,C1376260242,C1733292507,,
PAYMENT,18949.79,120006.0,101056.21,0.0,0.0,C1294621928,M880441772,,
TRANSFER,213053.74,8298.37,0.0,341573.03,554626.77,C794082650,C1571110297,,
PAYMENT,7361.29,0.0,0.0,0.0,0.0,C1785815955,M373040083,,
TRANSFER,360769.46,198587.0,0.0,0.0,360769.46,C1289420568,C415595629,,
PAYMENT,5787.54,0.0,0.0,0.0,0.0,C1908754263,M469315993,,
PAYMENT,2643.73,0.0,0.0,0.0,0.0,C673905049,M1265308305,,
TRANSFER,305237.43,0.0,0.0,399115.61,838553.87,C1599792792,C1626583946,,
PAYMENT,4836.33,0.0,0.0,0.0,0.0,C975481729,M2117791639,,
PAYMENT,96.85,0.0,0.0,0.0,0.0,C694402432,M2110874784,,
PAYMENT,6941.84,0.0,0.0,0.0,0.0,C100006663,M1918151957,,
TRANSFER,68856.17,0.0,0.0,660983.81,729839.98,C399917996,C1782088671,,
PAYMENT,9746.88,12765.0,3018.12,0.0,0.0,C1148842967,M645648608,,
TRANSFER,28672.4,104987.33,76314.93,91269.29,119941.69,C1186929604,C1031038373,,
PAYMENT,7452.16,0.0,0.0,0.0,0.0,C1778339960,M210803134,,
TRANSFER,2084328.27,0.0,0.0,5469881.96,7554210.23,C1712365023,C1603703936,,
PAYMENT,21364.29,5018.0,0.0,0.0,0.0,C158061410,M49724882,,
PAYMENT,25486.86,10750.0,0.0,0.0,0.0,C557264601,M761497605,,
TRANSFER,535631.43,93214.0,0.0,0.0,475104.1,C1516160639,C1770573015,,
PAYMENT,7552.1,4455.0,0.0,0.0,0.0,C1697725749,M1227301268,,
TRANSFER,106932.93,21284.0,0.0,14102888.6,14209821.53,C1045994877,C1215697988,,
PAYMENT,7915.48,30402.0,22486.52,0.0,0.0,C1427583422,M1642287750,,
PAYMENT,3288.53,0.0,0.0,0.0,0.0,C704143750,M1467458879,,
PAYMENT,27368.23,22461.92,0.0,0.0,0.0,C2109837711,M982906621,,
PAYMENT,3327.11,26669.0,23341.89,0.0,0.0,C1871459694,M118492084,,
PAYMENT,5848.53,77003.0,71154.47,0.0,0.0,C1962606382,M1266522343,,
PAYMENT,91781.45,130264.32,38482.87,0.0,0.0,C1385379914,M791489757,,
PAYMENT,7235.14,75431.0,68195.86,0.0,0.0,C1002687472,M134750981,,
PAYMENT,9672.93,116357.0,106684.07,0.0,0.0,C1910410593,M209353276,,
PAYMENT,21990.84,0.0,0.0,0.0,0.0,C1047046710,M32506425,,
TRANSFER,239359.86,30433.0,0.0,11062.0,319157.0,C1122813971,C501496035,,
TRANSFER,367966.69,11543.0,0.0,593180.78,1066725.33,C1123867313,C385174955,,
PAYMENT,15399.79,0.0,0.0,0.0,0.0,C200986166,M771082473,,
PAYMENT,17645.78,10876.0,0.0,0.0,0.0,C1134745938,M1094957214,,
PAYMENT,6302.71,32422.11,26119.4,0.0,0.0,C678531867,M657135343,,
PAYMENT,29942.46,63247.0,33304.54,0.0,0.0,C778708219,M322881132,,
PAYMENT,23551.21,198854.0,175302.79,0.0,0.0,C1000462180,M1561186105,,
PAYMENT,6688.21,0.0,0.0,0.0,0.0,C335552201,M262177680,,
PAYMENT,26530.9,39677.0,13146.1,0.0,0.0,C2071209538,M1526881499,,
PAYMENT,5774.7,87841.3,82066.59,0.0,0.0,C426758518,M372099193,,
PAYMENT,1948.85,290236.52,288287.66,0.0,0.0,C381300916,M369064760,,
PAYMENT,11565.23,0.0,0.0,0.0,0.0,C1002362354,M1433213231,,
PAYMENT,14856.0,21323.0,6467.0,0.0,0.0,C333501244,M592870589,,
TRANSFER,1622845.12,0.0,0.0,5406951.14,7029796.26,C1256154376,C35719825,,
PAYMENT,4300.54,140637.0,136336.46,0.0,0.0,C1792558797,M889480037,,
TRANSFER,152208.54,0.0,0.0,1910231.53,3189707.73,C1477009521,C680344850,,
PAYMENT,18801.67,0.0,0.0,0.0,0.0,C1458725025,M1123395988,,
PAYMENT,16087.86,163317.19,147229.33,0.0,0.0,C1552806933,M2022279617,,
DEBIT,5962.16,2095.0,0.0,89022.8,94984.96,C1747665635,C740841663,,
PAYMENT,9033.03,0.0,0.0,0.0,0.0,C1817229580,M77137168,,
TRANSFER,166955.66,351.0,0.0,11736845.11,11946581.89,C1187584949,C1005941472,,
PAYMENT,7247.47,5118.0,0.0,0.0,0.0,C1786675295,M519441411,,
PAYMENT,14450.19,30872.0,16421.81,0.0,0.0,C342344279,M1040100846,,
TRANSFER,93885.6,0.0,0.0,4458963.02,4552848.63,C1919286012,C214033895,,
PAYMENT,29064.22,523235.0,494170.78,0.0,0.0,C881769675,M958438487,,
PAYMENT,6614.16,5298.0,0.0,0.0,0.0,C1081433903,M433672800,,
PAYMENT,3355.77,26063.0,22707.23,0.0,0.0,C1724148013,M167522330,,
PAYMENT,5728.35,0.0,0.0,0.0,0.0,C1625779409,M1204545307,,
TRANSFER,1190651.53,0.0,0.0,2433938.37,3624589.9,C444440427,C426111818,,
PAYMENT,5294.33,0.0,0.0,0.0,0.0,C1448026329,M813929847,,
PAYMENT,8620.82,23043.0,14422.18,0.0,0.0,C758908676,M1781389993,,
